sample_index,split,logit_class_0,logit_class_1,logit_difference_z1_minus_z0,prob_predict_proba_class_0,prob_predict_proba_class_1,prob_softmax_logits_class_0,prob_softmax_logits_class_1,abs_diff_class_0,abs_diff_class_1,actual_target
2963,test,13.3270645,-12.48686,-25.813925,1.0,6.1539636e-12,1.0,6.1539636e-12,0.0,0.0,0
2964,test,17.781086,-16.167475,-33.948563,1.0,1.8043741e-15,1.0,1.8043741e-15,0.0,0.0,0
2965,test,12.348116,-11.231904,-23.58002,1.0,5.7454895e-11,1.0,5.7454895e-11,0.0,0.0,0
2966,test,8.62225,-8.084168,-16.706417,1.0,5.5525852e-08,1.0,5.5525856e-08,0.0,3.5527137e-15,0
2967,test,10.701435,-11.278815,-21.980251,1.0,2.845104e-10,1.0,2.8451042e-10,0.0,2.7755576e-17,0
2968,test,7.7486095,-6.750807,-14.499416,0.9999995,5.046419e-07,0.9999995,5.0464183e-07,0.0,5.684342e-14,0
2969,test,5.492699,-5.215002,-10.707701,0.9999776,2.237149e-05,0.9999776,2.2371489e-05,0.0,1.8189894e-12,0
2970,test,-3.3937383,4.1120343,7.5057726,0.0005495986,0.9994504,0.0005495986,0.9994504,0.0,0.0,1
2971,test,5.5499177,-5.7650642,-11.314981,0.99998784,1.2188805e-05,0.99998784,1.2188792e-05,0.0,1.2732926e-11,0
2972,test,13.020047,-12.603207,-25.623253,1.0,7.4466796e-12,1.0,7.4466796e-12,0.0,0.0,0
2973,test,-0.7962071,1.1925861,1.9887931,0.12038461,0.8796154,0.12038461,0.8796154,0.0,0.0,0
2974,test,9.275558,-8.836563,-18.112122,1.0,1.36146205e-08,1.0,1.361462e-08,0.0,8.881784e-16,0
2975,test,6.449612,-6.0853004,-12.534912,0.9999964,3.5987798e-06,0.9999964,3.5987798e-06,0.0,0.0,0
2976,test,8.115903,-7.8490014,-15.964905,0.9999999,1.1655473e-07,0.9999999,1.1655472e-07,0.0,7.1054274e-15,0
2977,test,8.617502,-7.6537094,-16.271212,0.9999999,8.5803016e-08,0.9999999,8.580301e-08,0.0,7.1054274e-15,0
2978,test,-0.22109637,0.5261619,0.7472583,0.321419,0.678581,0.321419,0.67858106,0.0,5.9604645e-08,0
2979,test,5.33641,-5.253238,-10.589648,0.99997485,2.517464e-05,0.99997485,2.517464e-05,0.0,0.0,0
2980,test,0.5376657,-0.15211798,-0.6897837,0.6659188,0.33408117,0.66591877,0.3340812,5.9604645e-08,2.9802322e-08,0
2981,test,8.013569,-8.407258,-16.420826,0.9999999,7.3879825e-08,0.9999999,7.3879825e-08,0.0,0.0,0
2982,test,15.152253,-13.807602,-28.959854,1.0,2.6478608e-13,1.0,2.6478608e-13,0.0,0.0,0
2983,test,1.6622038,-1.2864537,-2.9486575,0.9502,0.0498,0.9502,0.0498,0.0,0.0,0
2984,test,7.9471493,-6.8783884,-14.825538,0.99999964,3.6420897e-07,0.99999964,3.6420894e-07,0.0,2.842171e-14,0
2985,test,13.315301,-12.71215,-26.02745,1.0,4.970749e-12,1.0,4.970749e-12,0.0,0.0,0
2986,test,12.2419195,-11.85228,-24.0942,1.0,3.4357524e-11,1.0,3.4357524e-11,0.0,0.0,0
2987,test,-5.051178,6.8103533,11.861531,7.056663e-06,0.99999297,7.056663e-06,0.99999297,0.0,0.0,1
2988,test,-5.0525656,6.9695606,12.022126,6.0097213e-06,0.99999404,6.0097213e-06,0.99999404,0.0,0.0,1
2989,test,8.014039,-8.037409,-16.051449,0.9999999,1.06891775e-07,0.9999999,1.06891775e-07,0.0,0.0,0
2990,test,-4.535914,5.6278586,10.163773,3.8540107e-05,0.9999615,3.8540107e-05,0.9999615,0.0,0.0,1
2991,test,10.225424,-10.698018,-20.923443,1.0,8.1858587e-10,1.0,8.1858587e-10,0.0,0.0,0
2992,test,3.1675801,-2.976273,-6.143853,0.997858,0.0021420382,0.997858,0.0021420382,0.0,0.0,0
2993,test,-0.60908055,1.1252956,1.7343762,0.15002866,0.8499713,0.15002866,0.8499713,0.0,0.0,0
2994,test,1.3156977,-0.798723,-2.1144207,0.8922969,0.10770309,0.8922969,0.10770309,0.0,0.0,0
2995,test,5.2316446,-4.7734184,-10.005063,0.9999548,4.5168606e-05,0.9999548,4.5168603e-05,0.0,3.637979e-12,0
2996,test,10.694177,-9.811308,-20.505486,1.0,1.2433162e-09,1.0,1.2433139e-09,0.0,2.3314684e-15,0
2997,test,12.148594,-11.706091,-23.854685,1.0,4.3655808e-11,1.0,4.3655805e-11,0.0,3.469447e-18,0
2998,test,-3.851314,4.9315863,8.7829,0.0001533093,0.9998467,0.00015330929,0.9998467,1.4551915e-11,0.0,1
2999,test,3.6024725,-3.6639524,-7.266425,0.9993019,0.0006981173,0.9993019,0.0006981172,0.0,1.1641532e-10,0
3000,test,10.4057045,-9.655731,-20.061436,1.0,1.9383366e-09,1.0,1.9383366e-09,0.0,0.0,0
3001,test,4.846981,-4.06963,-8.916611,0.9998659,0.00013412413,0.9998659,0.00013412414,0.0,1.4551915e-11,0
3002,test,6.3765564,-6.270929,-12.647486,0.9999968,3.2156245e-06,0.9999968,3.2156242e-06,0.0,2.2737368e-13,0
3003,test,5.162051,-5.202223,-10.364274,0.9999684,3.153837e-05,0.9999684,3.1538373e-05,0.0,3.637979e-12,0
3004,test,7.323141,-7.625578,-14.948719,0.99999964,3.2199836e-07,0.99999964,3.2199836e-07,0.0,0.0,0
3005,test,1.4343283,-0.96084857,-2.395177,0.9164587,0.08354122,0.9164587,0.083541214,0.0,7.450581e-09,0
3006,test,9.620953,-9.174254,-18.795208,1.0,6.8761428e-09,1.0,6.8761428e-09,0.0,0.0,0
3007,test,0.73404324,-0.25113785,-0.9851811,0.72813505,0.27186495,0.72813505,0.27186495,0.0,0.0,0
3008,test,-0.56556535,1.0017371,1.5673025,0.17260128,0.82739866,0.17260128,0.82739866,0.0,0.0,1
3009,test,-0.40294147,0.5287072,0.9316487,0.28259036,0.7174097,0.28259036,0.7174097,0.0,0.0,0
3010,test,3.7667077,-3.486372,-7.2530794,0.9992925,0.0007074899,0.9992925,0.00070748996,0.0,5.820766e-11,0
3011,test,4.1439137,-3.9050603,-8.048974,0.99968064,0.00031932746,0.99968064,0.0003193275,0.0,2.910383e-11,0
3012,test,8.9423275,-7.843436,-16.785763,1.0,5.129037e-08,1.0,5.129037e-08,0.0,0.0,0
3013,test,7.6982927,-7.384656,-15.082949,0.99999976,2.8155193e-07,0.99999976,2.8155196e-07,0.0,2.842171e-14,0
3014,test,13.1539135,-12.691562,-25.845474,1.0,5.96284e-12,1.0,5.9628396e-12,0.0,4.3368087e-19,0
3015,test,6.0702105,-6.235671,-12.3058815,0.99999547,4.5250313e-06,0.99999547,4.5250313e-06,0.0,0.0,0
3016,test,4.0914693,-3.991456,-8.082926,0.99969137,0.00030867103,0.99969137,0.00030867103,0.0,0.0,0
3017,test,4.686095,-4.364316,-9.050411,0.9998827,0.00011732901,0.9998827,0.00011732901,0.0,0.0,0
3018,test,7.8496513,-7.5873566,-15.437008,0.99999976,1.9760255e-07,0.99999976,1.9760256e-07,0.0,1.4210855e-14,0
3019,test,13.916358,-13.393005,-27.309364,1.0,1.3794113e-12,1.0,1.3794113e-12,0.0,0.0,0
3020,test,4.7127123,-4.2388415,-8.951553,0.9998704,0.00012951902,0.9998704,0.00012951902,0.0,0.0,0
3021,test,10.437546,-10.980949,-21.418495,1.0,4.9896e-10,1.0,4.9896e-10,0.0,0.0,0
3022,test,12.934314,-12.528701,-25.463015,1.0,8.740841e-12,1.0,8.740842e-12,0.0,8.6736174e-19,0
3023,test,-0.6376343,1.1939683,1.8316026,0.13804749,0.8619525,0.13804747,0.8619525,1.4901161e-08,0.0,1
3024,test,8.390524,-7.3932247,-15.783749,0.9999999,1.3970278e-07,0.9999999,1.3970276e-07,0.0,1.4210855e-14,0
3025,test,-0.7082046,1.1820719,1.8902766,0.13121293,0.86878705,0.13121293,0.86878705,0.0,0.0,0
3026,test,8.72628,-7.6709957,-16.397276,0.9999999,7.5640344e-08,0.9999999,7.5640344e-08,0.0,0.0,0
3027,test,2.6938698,-2.3579123,-5.051782,0.9936427,0.006357248,0.9936427,0.0063572475,0.0,4.656613e-10,0
3028,test,0.07301158,-0.07388201,-0.14689359,0.5366575,0.46334252,0.5366575,0.4633425,0.0,2.9802322e-08,1
3029,test,3.8333597,-3.5397527,-7.3731127,0.99937254,0.00062751665,0.99937254,0.0006275166,0.0,5.820766e-11,0
3030,test,6.3631897,-6.613141,-12.976331,0.99999774,2.3144626e-06,0.99999774,2.3144626e-06,0.0,0.0,0
3031,test,5.273144,-4.4825945,-9.755738,0.99994206,5.7957754e-05,0.99994206,5.7957757e-05,0.0,3.637979e-12,0
3032,test,17.16992,-16.312351,-33.48227,1.0,2.8763068e-15,1.0,2.8763068e-15,0.0,0.0,0
3033,test,6.727576,-7.0171356,-13.744711,0.9999989,1.073365e-06,0.9999989,1.0733651e-06,0.0,1.1368684e-13,0
3034,test,-5.3953724,7.5805664,12.975939,2.31537e-06,0.99999774,2.31537e-06,0.99999774,0.0,0.0,1
3035,test,11.635974,-10.702691,-22.338665,1.0,1.988113e-10,1.0,1.9881129e-10,0.0,1.3877788e-17,0
3036,test,7.230563,-7.416834,-14.647397,0.9999995,4.3522726e-07,0.9999995,4.3522724e-07,0.0,2.842171e-14,0
3037,test,3.4328086,-2.8336277,-6.2664366,0.9981046,0.001895384,0.9981046,0.001895384,0.0,0.0,0
3038,test,-0.09039888,0.08946133,0.1798602,0.45515576,0.5448442,0.45515582,0.5448442,5.9604645e-08,0.0,0
3039,test,5.9050965,-5.3350577,-11.240154,0.9999869,1.3135825e-05,0.9999869,1.3135825e-05,0.0,0.0,0
3040,test,9.860257,-10.452477,-20.312735,1.0,1.5076185e-09,1.0,1.5076185e-09,0.0,0.0,0
3041,test,15.5833645,-14.904026,-30.48739,1.0,5.747706e-14,1.0,5.747706e-14,0.0,0.0,0
3042,test,18.554892,-18.725883,-37.280777,1.0,6.44413e-17,1.0,6.44413e-17,0.0,0.0,0
3043,test,14.326471,-13.043219,-27.36969,1.0,1.2986577e-12,1.0,1.2986577e-12,0.0,0.0,0
3044,test,10.5452385,-9.360754,-19.905993,1.0,2.2643174e-09,1.0,2.2643174e-09,0.0,0.0,0
3045,test,8.426483,-7.7619557,-16.188438,0.9999999,9.320741e-08,0.9999999,9.3207404e-08,0.0,7.1054274e-15,0
3046,test,15.26843,-14.516615,-29.785046,1.0,1.1601631e-13,1.0,1.160163e-13,0.0,1.3552527e-20,0
3047,test,16.679817,-15.582869,-32.262688,1.0,9.738516e-15,1.0,9.738516e-15,0.0,0.0,0
3048,test,11.807022,-10.6098585,-22.416882,1.0,1.8385356e-10,1.0,1.8385354e-10,0.0,1.3877788e-17,0
3049,test,5.5481024,-5.0060396,-10.554142,0.9999739,2.6084532e-05,0.9999739,2.6084532e-05,0.0,0.0,0
3050,test,10.238663,-9.355873,-19.594536,1.0,3.0917275e-09,1.0,3.0917273e-09,0.0,2.220446e-16,0
3051,test,2.5528548,-2.1497738,-4.7026286,0.9910102,0.00898985,0.9910102,0.00898985,0.0,0.0,0
3052,test,-5.257446,6.501086,11.758532,7.822241e-06,0.99999213,7.822241e-06,0.99999213,0.0,0.0,1
3053,test,7.454274,-7.046362,-14.500636,0.9999995,5.0402673e-07,0.9999995,5.040267e-07,0.0,5.684342e-14,0
3054,test,10.538956,-9.757036,-20.295992,1.0,1.5330726e-09,1.0,1.5330724e-09,0.0,1.110223e-16,0
3055,test,12.134236,-12.92123,-25.055466,1.0,1.3138613e-11,1.0,1.3138613e-11,0.0,0.0,0
3056,test,8.940924,-7.530315,-16.47124,0.9999999,7.024764e-08,0.9999999,7.024763e-08,0.0,7.1054274e-15,0
3057,test,10.432824,-9.624534,-20.057358,1.0,1.946257e-09,1.0,1.9462572e-09,0.0,2.220446e-16,0
3058,test,-2.8421736,4.488966,7.3311396,0.0006543984,0.9993456,0.0006543984,0.9993456,0.0,0.0,1
3059,test,11.283623,-10.451735,-21.735357,1.0,3.6345804e-10,1.0,3.6345804e-10,0.0,0.0,0
3060,test,9.652675,-9.179691,-18.832367,1.0,6.6253216e-09,1.0,6.625321e-09,0.0,4.440892e-16,0
3061,test,4.463578,-4.6880317,-9.151609,0.9998939,0.00010603774,0.9998939,0.00010603773,0.0,7.275958e-12,0
3062,test,6.6461678,-6.4911165,-13.137284,0.999998,1.9703757e-06,0.999998,1.9703757e-06,0.0,0.0,0
3063,test,6.5213675,-5.7101383,-12.231506,0.9999951,4.8744114e-06,0.9999951,4.8744114e-06,0.0,0.0,0
3064,test,-0.46648192,0.9738307,1.4403126,0.19149694,0.80850303,0.19149695,0.80850303,1.4901161e-08,0.0,0
3065,test,5.0786476,-4.6540985,-9.732746,0.99994063,5.930568e-05,0.99994063,5.9305683e-05,0.0,3.637979e-12,0
3066,test,-0.52342665,0.86125386,1.3846805,0.20025834,0.7997417,0.20025834,0.7997417,0.0,0.0,0
3067,test,-0.6268503,0.9897643,1.6166146,0.1656723,0.83432776,0.16567229,0.83432776,1.4901161e-08,0.0,0
3068,test,12.57019,-11.542004,-24.112194,1.0,3.3744826e-11,1.0,3.3744826e-11,0.0,0.0,0
3069,test,8.434872,-7.5797586,-16.01463,0.9999999,1.1090083e-07,0.9999999,1.1090082e-07,0.0,7.1054274e-15,0
3070,test,6.4079523,-6.649252,-13.057204,0.99999785,2.1346532e-06,0.99999785,2.1346532e-06,0.0,0.0,0
3071,test,7.237188,-6.5139933,-13.751181,0.9999989,1.066441e-06,0.9999989,1.066443e-06,0.0,2.046363e-12,0
3072,test,3.37436,-3.1782465,-6.5526066,0.9985757,0.001424361,0.9985757,0.0014243611,0.0,1.1641532e-10,0
3073,test,11.144642,-11.821148,-22.96579,1.0,1.0619015e-10,1.0,1.0619014e-10,0.0,6.938894e-18,0
3074,test,5.4923816,-5.1782784,-10.67066,0.99997675,2.3215665e-05,0.99997675,2.3215665e-05,0.0,0.0,0
3075,test,8.140669,-6.804678,-14.945347,0.99999964,3.2308606e-07,0.99999964,3.2308603e-07,0.0,2.842171e-14,0
3076,test,4.8406086,-4.6651487,-9.505757,0.9999256,7.441658e-05,0.9999256,7.441659e-05,0.0,7.275958e-12,0
3077,test,8.833105,-8.224008,-17.057114,1.0,3.910116e-08,1.0,3.9101163e-08,0.0,3.5527137e-15,0
3078,test,9.786215,-9.105545,-18.89176,1.0,6.243282e-09,1.0,6.2432814e-09,0.0,4.440892e-16,0
3079,test,6.2280188,-5.818471,-12.04649,0.99999416,5.8650735e-06,0.99999416,5.865073e-06,0.0,4.5474735e-13,0
3080,test,4.2453246,-3.821131,-8.066456,0.99968624,0.00031379532,0.99968624,0.00031379532,0.0,0.0,0
3081,test,7.2897196,-6.2581673,-13.547887,0.9999987,1.3068536e-06,0.9999987,1.3068535e-06,0.0,1.1368684e-13,0
3082,test,6.3299694,-5.967187,-12.297156,0.99999547,4.564686e-06,0.99999547,4.564686e-06,0.0,0.0,0
3083,test,6.8694034,-5.797242,-12.666645,0.9999969,3.1546022e-06,0.9999969,3.1546022e-06,0.0,0.0,0
3084,test,-0.33861023,0.50667596,0.8452862,0.30042264,0.6995774,0.30042264,0.6995774,0.0,0.0,0
3085,test,12.755848,-11.967753,-24.723602,1.0,1.8309477e-11,1.0,1.8309477e-11,0.0,0.0,0
3086,test,7.765222,-7.1114655,-14.876688,0.99999964,3.46048e-07,0.99999964,3.46048e-07,0.0,0.0,0
3087,test,10.360708,-10.991224,-21.351933,1.0,5.333024e-10,1.0,5.333024e-10,0.0,0.0,0
3088,test,1.8345479,-1.6297088,-3.4642568,0.9696535,0.030346524,0.9696535,0.030346528,0.0,3.7252903e-09,0
3089,test,5.259263,-4.5358396,-9.795103,0.9999443,5.5720706e-05,0.9999443,5.5720706e-05,0.0,0.0,0
3090,test,10.136045,-9.482383,-19.618427,1.0,3.018737e-09,1.0,3.0187368e-09,0.0,2.220446e-16,0
3091,test,-8.531751,10.777777,19.309528,4.1112926e-09,1.0,4.1112926e-09,1.0,0.0,0.0,1
3092,test,11.629173,-10.81511,-22.444283,1.0,1.7888419e-10,1.0,1.7888417e-10,0.0,1.3877788e-17,0
3093,test,6.477816,-5.972269,-12.450085,0.99999607,3.9173756e-06,0.99999607,3.9173756e-06,0.0,0.0,0
3094,test,11.950285,-12.953516,-24.903801,1.0,1.5290323e-11,1.0,1.5290323e-11,0.0,0.0,0
3095,test,11.081358,-10.675938,-21.757296,1.0,3.5557118e-10,1.0,3.5557118e-10,0.0,0.0,0
3096,test,11.942534,-11.601635,-23.54417,1.0,5.955205e-11,1.0,5.955205e-11,0.0,0.0,0
3097,test,8.412803,-8.507177,-16.91998,1.0,4.4848004e-08,1.0,4.484835e-08,0.0,3.4461323e-13,0
3098,test,8.740651,-7.8193836,-16.560036,0.9999999,6.427881e-08,0.9999999,6.4278815e-08,0.0,7.1054274e-15,0
3099,test,8.413994,-8.947547,-17.361542,1.0,2.8838869e-08,1.0,2.8838869e-08,0.0,0.0,0
3100,test,6.518177,-6.2143154,-12.732492,0.999997,2.9535715e-06,0.999997,2.9535715e-06,0.0,0.0,0
3101,test,-0.24378072,0.8545264,1.0983071,0.25005722,0.7499428,0.25005722,0.7499428,0.0,0.0,0
3102,test,11.178729,-10.667058,-21.845787,1.0,3.2545822e-10,1.0,3.2545822e-10,0.0,0.0,0
3103,test,5.397584,-4.686885,-10.084469,0.9999583,4.1720807e-05,0.9999583,4.172081e-05,0.0,3.637979e-12,0
3104,test,5.285881,-5.004102,-10.289984,0.999966,3.397051e-05,0.999966,3.3970515e-05,0.0,3.637979e-12,0
3105,test,8.81186,-7.8612876,-16.673147,1.0,5.7404268e-08,1.0,5.7404268e-08,0.0,0.0,0
3106,test,11.742761,-10.855735,-22.598495,1.0,1.5331975e-10,1.0,1.5331975e-10,0.0,0.0,0
3107,test,-0.61529166,1.190187,1.8054786,0.14118546,0.8588145,0.14118545,0.8588145,1.4901161e-08,0.0,0
3108,test,-0.55264705,0.8751053,1.4277524,0.19344914,0.80655086,0.19344912,0.80655086,1.4901161e-08,0.0,0
3109,test,-0.31206247,0.57105756,0.88312006,0.29253164,0.7074684,0.29253164,0.7074684,0.0,0.0,1
3110,test,9.756116,-8.902046,-18.658161,1.0,7.886124e-09,1.0,7.886123e-09,0.0,8.881784e-16,0
3111,test,10.180529,-9.314952,-19.49548,1.0,3.4136642e-09,1.0,3.4136642e-09,0.0,0.0,0
3112,test,5.0198197,-4.9273744,-9.947194,0.9999522,4.7859452e-05,0.9999522,4.7859452e-05,0.0,0.0,0
3113,test,2.7487607,-2.1938224,-4.942583,0.99291444,0.007085578,0.99291444,0.0070855776,0.0,4.656613e-10,0
3114,test,6.431602,-6.227816,-12.659418,0.9999968,3.1774825e-06,0.9999968,3.1774825e-06,0.0,0.0,0
3115,test,11.627541,-12.283146,-23.910686,1.0,4.1278203e-11,1.0,4.1278203e-11,0.0,0.0,0
3116,test,7.9770026,-7.1717324,-15.148735,0.99999976,2.6362576e-07,0.99999976,2.636258e-07,0.0,2.842171e-14,0
3117,test,2.5189483,-2.336711,-4.8556595,0.9922759,0.007724072,0.9922759,0.0077240723,0.0,4.656613e-10,0
3118,test,12.82768,-12.408928,-25.236607,1.0,1.0961778e-11,1.0,1.0961778e-11,0.0,0.0,0
3119,test,4.924404,-4.399422,-9.323826,0.9999107,8.926375e-05,0.9999107,8.926375e-05,0.0,0.0,0
3120,test,9.197325,-8.599784,-17.797108,1.0,1.865582e-08,1.0,1.865582e-08,0.0,0.0,0
3121,test,5.5331774,-5.6299343,-11.163112,0.9999858,1.4187832e-05,0.9999858,1.4187834e-05,0.0,1.8189894e-12,0
3122,test,-4.2607985,5.202599,9.463398,7.763629e-05,0.9999224,7.763629e-05,0.9999224,0.0,0.0,1
3123,test,10.971068,-10.602027,-21.573095,1.0,4.2748782e-10,1.0,4.2748782e-10,0.0,0.0,0
3124,test,6.6250134,-5.969815,-12.594828,0.99999666,3.3894903e-06,0.99999666,3.3894903e-06,0.0,0.0,0
3125,test,10.508752,-10.267667,-20.776419,1.0,9.48235e-10,1.0,9.48235e-10,0.0,0.0,0
3126,test,9.812973,-9.371815,-19.184788,1.0,4.6574966e-09,1.0,4.6574966e-09,0.0,0.0,0
3127,test,1.4833441,-1.2584845,-2.7418284,0.93945014,0.06054981,0.93945014,0.060549814,0.0,3.7252903e-09,0
3128,test,17.088707,-16.328367,-33.417076,1.0,3.0700696e-15,1.0,3.0700699e-15,0.0,2.1175824e-22,0
3129,test,4.8585043,-5.01298,-9.871485,0.9999484,5.1623356e-05,0.9999484,5.1623356e-05,0.0,0.0,0
3130,test,10.434174,-9.686129,-20.120302,1.0,1.8275269e-09,1.0,1.827527e-09,0.0,1.110223e-16,0
3131,test,6.3621235,-5.8346286,-12.196753,0.999995,5.046793e-06,0.999995,5.0467925e-06,0.0,4.5474735e-13,0
3132,test,11.406429,-10.748913,-22.155342,1.0,2.3881258e-10,1.0,2.3881255e-10,0.0,2.7755576e-17,0
3133,test,10.959945,-10.379141,-21.339085,1.0,5.401984e-10,1.0,5.401984e-10,0.0,0.0,0
3134,test,9.151687,-8.141472,-17.29316,1.0,3.0879928e-08,1.0,3.0879924e-08,0.0,3.5527137e-15,0
3135,test,5.616601,-4.9734306,-10.590032,0.99997485,2.516499e-05,0.99997485,2.516499e-05,0.0,0.0,0
3136,test,10.196586,-9.602335,-19.79892,1.0,2.5202198e-09,1.0,2.5202198e-09,0.0,0.0,0
3137,test,10.03908,-9.59771,-19.63679,1.0,2.9638128e-09,1.0,2.9638128e-09,0.0,0.0,0
3138,test,8.91722,-8.57575,-17.49297,1.0,2.528715e-08,1.0,2.528715e-08,0.0,0.0,0
3139,test,9.892255,-9.179965,-19.07222,1.0,5.212429e-09,1.0,5.2124296e-09,0.0,4.440892e-16,0
3140,test,8.673387,-8.096074,-16.76946,1.0,5.2133366e-08,1.0,5.2133366e-08,0.0,0.0,0
3141,test,12.254639,-11.616644,-23.871283,1.0,4.29372e-11,1.0,4.2937195e-11,0.0,3.469447e-18,0
3142,test,12.7982645,-11.812814,-24.611078,1.0,2.049012e-11,1.0,2.049012e-11,0.0,0.0,0
3143,test,5.898439,-5.1900454,-11.088484,0.99998474,1.5287133e-05,0.99998474,1.5287134e-05,0.0,1.8189894e-12,0
3144,test,5.040996,-4.6841655,-9.725162,0.9999403,5.9757174e-05,0.9999403,5.9757178e-05,0.0,3.637979e-12,0
3145,test,4.7791233,-4.4737296,-9.252853,0.99990416,9.582862e-05,0.99990416,9.582861e-05,0.0,7.275958e-12,0
3146,test,7.739689,-6.8869343,-14.626623,0.9999995,4.443632e-07,0.9999995,4.4436317e-07,0.0,2.842171e-14,0
3147,test,4.382129,-3.9414396,-8.323568,0.99975735,0.00024266928,0.99975735,0.00024266928,0.0,0.0,0
3148,test,9.084832,-8.56014,-17.644972,1.0,2.1721231e-08,1.0,2.1721311e-08,0.0,7.993606e-14,0
3149,test,4.656151,-4.2923584,-8.948509,0.99987006,0.00012991359,0.99987006,0.00012991384,0.0,2.4738256e-10,0
3150,test,8.453718,-7.893904,-16.347622,0.9999999,7.9491e-08,0.9999999,7.9491e-08,0.0,0.0,0
3151,test,9.306113,-8.086731,-17.392845,1.0,2.7950097e-08,1.0,2.7950097e-08,0.0,0.0,0
3152,test,5.8025336,-4.980903,-10.783437,0.99997926,2.0739768e-05,0.99997926,2.0739768e-05,0.0,0.0,0
3153,test,11.69016,-10.68362,-22.37378,1.0,1.9195132e-10,1.0,1.9195133e-10,0.0,1.3877788e-17,0
3154,test,10.635186,-10.619531,-21.254717,1.0,5.877515e-10,1.0,5.877515e-10,0.0,0.0,0
3155,test,8.203435,-7.479474,-15.682909,0.9999999,1.5452513e-07,0.9999999,1.5452513e-07,0.0,0.0,0
3156,test,8.942048,-8.967014,-17.909061,1.0,1.66799e-08,1.0,1.6679902e-08,0.0,1.7763568e-15,0
3157,test,4.033662,-3.4686782,-7.5023403,0.9994485,0.0005514872,0.9994485,0.00055148714,0.0,5.820766e-11,0
3158,test,8.013719,-7.482877,-15.496595,0.99999976,1.8617186e-07,0.99999976,1.8617187e-07,0.0,1.4210855e-14,0
3159,test,4.7398005,-4.526617,-9.2664175,0.99990547,9.453768e-05,0.99990547,9.453769e-05,0.0,7.275958e-12,0
3160,test,24.300634,-23.679382,-47.98002,1.0,1.4539272e-21,1.0,1.4539272e-21,0.0,0.0,0
3161,test,12.078231,-11.2088995,-23.28713,1.0,7.700657e-11,1.0,7.7006575e-11,0.0,6.938894e-18,0
3162,test,8.781312,-8.071662,-16.852974,1.0,4.7956384e-08,1.0,4.7956384e-08,0.0,0.0,0
3163,test,5.5646777,-4.6750603,-10.239738,0.99996424,3.5720914e-05,0.99996424,3.572091e-05,0.0,3.637979e-12,0
3164,test,7.3711567,-7.598011,-14.969168,0.99999964,3.1548078e-07,0.99999964,3.1548078e-07,0.0,0.0,0
3165,test,6.106182,-6.363566,-12.469748,0.9999962,3.8411017e-06,0.9999962,3.8411017e-06,0.0,0.0,0
3166,test,10.399395,-9.49622,-19.895615,1.0,2.2879385e-09,1.0,2.2879383e-09,0.0,2.220446e-16,0
3167,test,5.845708,-6.1088552,-11.954563,0.99999356,6.429784e-06,0.99999356,6.4297847e-06,0.0,4.5474735e-13,0
3168,test,14.9265585,-14.312731,-29.239288,1.0,2.0023428e-13,1.0,2.0023428e-13,0.0,0.0,0
3169,test,-4.8008947,7.140704,11.941599,6.5136833e-06,0.99999344,6.5136833e-06,0.99999344,0.0,0.0,1
3170,test,4.808131,-4.9132123,-9.721344,0.99994004,5.9985723e-05,0.99994004,5.998572e-05,0.0,3.637979e-12,0
3171,test,7.850064,-7.538443,-15.388507,0.99999976,2.074227e-07,0.99999976,2.074227e-07,0.0,0.0,0
3172,test,0.31698853,-0.27308118,-0.5900697,0.6433811,0.35661882,0.6433811,0.35661888,0.0,5.9604645e-08,0
3173,test,3.206726,-3.1477816,-6.3545074,0.99826413,0.0017358729,0.99826413,0.0017358728,0.0,1.1641532e-10,0
3174,test,12.812996,-11.682182,-24.495178,1.0,2.3007932e-11,1.0,2.3008023e-11,0.0,9.020562e-17,0
3175,test,2.589014,-2.5365672,-5.1255813,0.9940923,0.005907654,0.9940923,0.005907654,0.0,0.0,0
3176,test,8.805024,-8.195346,-17.00037,1.0,4.1384062e-08,1.0,4.1384062e-08,0.0,0.0,0
3177,test,6.4353447,-5.861261,-12.296606,0.99999547,4.5671986e-06,0.99999547,4.5671986e-06,0.0,0.0,0
3178,test,2.2013257,-2.0312934,-4.2326193,0.98569334,0.014306672,0.98569334,0.014306673,0.0,9.313226e-10,0
3179,test,5.2305937,-4.902011,-10.132605,0.9999602,3.976019e-05,0.9999602,3.976019e-05,0.0,0.0,0
3180,test,13.550254,-14.285009,-27.835262,1.0,8.152657e-13,1.0,8.152657e-13,0.0,0.0,0
3181,test,10.657153,-11.197454,-21.854607,1.0,3.2260042e-10,1.0,3.2260042e-10,0.0,0.0,0
3182,test,11.325729,-10.785248,-22.110977,1.0,2.49646e-10,1.0,2.49646e-10,0.0,0.0,0
3183,test,6.828415,-6.285348,-13.113763,0.999998,2.017271e-06,0.999998,2.017271e-06,0.0,0.0,0
3184,test,10.273317,-10.890775,-21.164093,1.0,6.435039e-10,1.0,6.4350386e-10,0.0,5.551115e-17,0
3185,test,17.622063,-16.724543,-34.346603,1.0,1.2118801e-15,1.0,1.2118802e-15,0.0,1.0587912e-22,0
3186,test,10.201847,-9.385295,-19.587143,1.0,3.114669e-09,1.0,3.1146692e-09,0.0,2.220446e-16,0
3187,test,-3.718201,6.5305815,10.248782,3.539933e-05,0.9999646,3.5399335e-05,0.9999646,3.637979e-12,0.0,1
